coherence,consistency,fluency,relevance,id,model_id,annotator,reference_summary,generated_summary,direction,rouge1,rougel,bertscore_P,bertscore_R,bertscore_F1,bartscore,moverscore,menli,idx,DiscoScore_F,DiscoScore_S,MENLI_W0.8,MENLI_W0.2,MENLI_W0.3,sum
1.0,1.0,1.0,1.0,261.0,2,8,"Henry was so lazy he minded his only task, driving a goat to pasture and back.  He married Fat Trina so she would drive both his and her goats.  Trina proposed trading the goats for a hive, which would not need tending.  They gather a pitcher of honey and discuss whether to get a gosling.  Trina wants a child to look after it; Henry says that children don't obey, any more than a servant does.  Trina goes to hit him with a stick and breaks the pitcher.  They agree that this way they do not have to look after the goose.","Heinz, a lazy man, finds it hard to drive his goat every day, but when he comes home after a day's work, he finds that it is a burden to drive a goat year after year, and that he has to put his skin on the goat's head. He calls out to his neighbor, ""I know what I'm doing, so I don't have to bother myself anymore, because they're thinner than my parents, just like that servant who was supposed to look for the cow and chased three assholes."" He lets them out of his carriage so that he can get some work from his own laziness. Only then and when he goes out, he says ""That's just to make me taste better afterwards, otherwise you lose all feeling for it."" But Heinz's wife is also lazy. One day, she asks why she should care for the poor, and all of a sudden, she finds out that it's her neighbor, Hans, who gives her a beehive. He tells her that he's marrying a cow who also has a clock and can pull her out of her clock. The cow flies away, finding her way home and collecting honey without having to put up the slightest effort. Heinz replies, ""You're a wise woman, let's enjoy the rest of the day, then rest after the horrors that have befallen us."" The neighbor gives the two goats a hive of bees. The bees float unmolested from the morning and fill the hive with the finest honey.""",hDE-EN,0.3169398907103825,0.1420765027322404,0.49571744,0.55474126,0.52357113,-3.855395555496216,0.5465321068197792,-0.08980476,261-2,0.140420476583859,0.953498899936676,0.4557334231012883,0.4528626747013458,0.4533411327680028,4.0
1.0,1.0,1.0,1.0,268.0,2,8,"One fine morning, the hare makes fun of the hedgehog's crooked legs, whereupon the hedgehog challenges him to a race to win a golden ""Lujedor"" (Louis d'or) and a bottle of brandy. When the race in the field begins, the hedgehog only runs a few steps, but at the end of the furrow he has placed his wife, who looks very much like him. When the hare, certain of victory, storms in, the hedgehog's wife rises and calls out to him: ""Ick bün all hier!"" (""I'm already here!""). The hare cannot understand the defeat, he demands revenge and conducts a total of 73 runs with always the same result. In the 74th race he collapses exhausted and dies.","The story is lying, because my great-grandfather promised that he would tell the story to his sons and daughters. One Sunday morning, the hare had to run in the race against a hare. The hare was beaten by the morning wind, and his sister-in-law, the swallow, and her husband, the fox. The swallow told him that he was going to run against a fox, and that he had to go with him. The fox told him to run, and he ran away. When he ran back, he found a swallow in the field, and swallowed it. He went to fetch water from the stream, and when he ran off, he caught a snake's tail, which he threw into the stream. When the snake swam out of the stream and drove off, the other swallows swam back. The next morning, when he was about to run into a stream, he ran into a river, and the next day, when the stream was full, he drove out. The first swallow swam into the river, the second swallow. The third swallow drove him out, but when he reached the stream again, he swam down and swam across the river. The sixth swallow took his place in the stream as the first. He swam through the river and got back to his wife, who was also swallowing him. When she reached the river again, she was swamped by a swam, and she swam over the river with the swam. She swam again, and then swam to the river in the morning, whereupon she was to be swammed by the swamp, and whoever swam by the river became swallow again. She was swan by the sea, and all swallowers swam together. She went to the harbor, and found a stream of swans flowing through it. She decided to run with her sons. She set out to meet the swans, and they swam in front of her. She told the swan how to run. She said that swans would run with swans and swans could run with them. She did so, but swam and swan were swam-shaped by swans",hDE-EN,0.2453222453222453,0.1787941787941787,0.4663623,0.5134312,0.48876616,-3.9759950637817374,0.5295915161536403,-0.101256326,268-2,0.4713524471201247,0.9216095805168152,0.437055862479891,0.3954721464086693,0.4024027657538729,4.0
1.0,1.0,2.0,1.0,272.0,2,8,"A huntsman gave an old woman alms. She told him to go to a tree where nine birds fought for a cloak. If he shot among them, one would die and they would drop the cloak that turned out to be a wishing cloak. Furthermore, if he swallowed the heart of the dead bird, he would find a gold coin by his pillow every morning.
He went out into the world and came to a castle where an old witch lived with her beautiful daughter. The witch knew about the bird's heart and told her daughter what she must do to steal it. She gave the man a drink, and the bird's heart came up. The daughter swallowed it herself. Then the witch told her that she had to steal the wishing cloak as well, and how to do it. The daughter looked at the Garnet Mountain and told the huntsman that she wished she were there. He took her under the cloak and wished them both there. He slept there and she stole the cloak and wished herself back home.
Three giants saw him and talked of killing him, but the third said that a cloud would carry him away. He climbed up the mountain and rode off on a cloud. It took him to a cabbage/lettuce garden. He was so hungry that he ate some, and it turned him into a donkey. He went on and found a different patch of cabbage/lettuce which turned him back into a man. He took both kinds of vegetables and went back to the castle. He told the witch that he was a royal messenger sent to fetch the finest vegetables for the king, but he was afraid that the heat would make it wither. The witch asked for some. He gave it to her and she, her maidservant, and the daughter all ate the cooked vegetables and became donkeys. The huntsman sold them to a miller, telling him to give the old one (the witch) one meal a day and three beatings, the younger one (the maidservant) three meals and two beatings, and the youngest (the witch's daughter) three meals and one beating.
After a time, he came back to the miller to see how the donkeys were doing. The miller told him that the oldest donkey was dead, but the two younger donkeys were so sad he thought they would die. The huntsman bought them back and turned them back into women. The witch's daughter told him where the cloak was and said she would give him back the heart as it had been stolen, but he said it would make no difference, if they wed, so they married shortly afterwards.","A hunter is in love with an old, ugly mother who gives him food and shelter. He wants to keep it, but she gives him a gift. He goes to a hunter's house and finds nine birds roaring around a mantle. The hunter finds the mantle underneath, but one of the birds flies away. The mantle is a wish coat, but he hasn't swallowed it yet. When the hunter wakes up, he notices that the huntsman's mother has forsaken him, so he goes to the hunting house and asks for a lodging. He finds it in the garden, but the huntersman refuses, because he is so tired that he has to eat it. He flies off to the mountain, where he finds a hunting lodging, but finds two huntsmen, one of whom is a bird's-herd, and the other a turtle, who is a witch. He meets this hunter with the wish that he should not eat the turtle's heart until he has eaten it again. When he returns to the castle, he discovers that he is the one who has lost his human form and wants to be redeemed from his former form. In the morning, he meets an old hunter, who tells him that he must take the hunt mantle and give it to him. He takes it with him, but it is the same for him to become his godmother. He tells her that he will not eat it if he is hungry. She gives him an almond in a cup, but if he refuses to take it, he will eat it all away. After a few days, he is surprised to find that he was hunting in the forest, and is surprised at the way in which he has been hunting. He thinks he has lost all his gold, but when he looks around, he sees a bunch of birds with their nails and their feet, and he thinks that they have lost all their gold. He looks at them and thinks, ""I'm so tired, I can't do this anymore, but who can get it? Only the flying birds,"" he puts his coat under the coat and puts a mustard under",hDE-EN,0.4173703256936067,0.1881785283474065,0.5587592,0.5453855,0.55199134,-3.336970567703247,0.5728919644031546,-0.08774978,272-2,0.3664075677712001,0.9472007751464844,0.4680421653629028,0.4989896263576799,0.4938317161918837,5.0
1.0,1.0,1.0,1.0,275.0,2,8,"A poor cottager had nothing to give his three sons, so he walked with them to a crossroad, where each son took a different road.  The youngest went into a great woods, and a storm struck, so he sought shelter in a house.  The old woman there warned him that it is a den of robbers, but he stayed, and when the robbers arrived, he persuaded them to take him on as a servant.
They set him to prove himself by stealing an ox that a man brought to market to sell.  He took a shoe with a silver buckle and left it in the road.  The man saw it and thought it would be good if only he had the other, and went on.  The son took the shoe and ran through the countryside, to leave it in the road again. The man left his ox and went back to find the other, and the son drove the ox off.
The man went back to get the second ox to sell it, and the robbers told the son that if he stole that one as well, they would take him into the band.  The son hanged himself up along the way, and when the man passed, ran on and hanged himself again, and then a third time, until the man was half-convinced that it was witchcraft and went back to see if the first two bodies were still hanging, and the son drove off his ox.
The man went for his third and last ox, and the robbers said that they would make him the band's leader if he stole it.  The son made a sound like an ox bellowing in the woods, and the man, thinking it was his stolen oxen, ran off, leaving the third behind, and the son stole that one as well.
The robbers were not pleased with his leading the band, and so they all left him.  The son drove the oxen out, so they returned to their owner, took all the treasure in the house, and returned to his father.
He decided to marry the daughter of a local squire and sent his father to ask for her hand, telling him to tell the squire that he was a Master Thief.  The squire agreed, if the son could steal the roast from the spit on Sunday.  The son caught three hares and released them near the squire's kitchen, and the people there, thinking it was one hare, went out to catch it, and the son got in and stole the roast.

The priest made fun of him, and when the Master Thief came to claim his reward, the squire asked him to prove his skill further, by playing some trick on the priest. The Master Thief dressed up as an angel and convinced the priest that he was come to take him to heaven.  He dragged the priest over stones and thorns and threw him into the goose-house, telling him it was purgatory, and then stole all his treasure.
The squire was pleased, but still put off the Master Thief, telling him to steal twelve horses from his stable, with twelve grooms in their saddles.  The Master Thief prepared and disguised himself as an old woman to take shelter in the stable, and when the night grew cold, drank brandy against it.  The grooms demanded some, and he gave them a drugged drink, putting them to sleep, and stole the horses.
The squire put him off again, asking if he could steal a horse while he was riding it.  The Master Thief said he could, and disguised himself as an old man with a cask of mead, and put his finger in the hole, in place of the tap.  The squire rode up and asked him if he would look in the woods, to be sure that the Master Thief did not lurk there.  The Master Thief said that he could not, because he had to keep the mead from spilling, and the squire took his place and lent him his horse to look.
The squire put him off again, asking if he could steal the sheet off his bed and his wife's shift. The Master Thief made up a dummy like a man and put it at the window, and the squire shot at it.  The Master Thief let it drop.  Fearing talk, the squire went to bury it, and the Master Thief, pretending to be the squire, got the sheet and the shift on the pretext they were needed to clean the blood up.
The squire decided that he was too afraid of what the thief would steal next, and let him marry his daughter.","An old man and his wife want to rest from their work. An old count comes to them in a carriage and asks for a towel. One of them gives them the ring, the other one the tail, and the third one the swan. The count, who is a count and a nobleman, asks the Count for the towel, the latter one the pouch. The Count tells him that he is a master thief and that if he does not marry the servant's daughter, he will be hanged in the castle. The old man asks why he does this, the count answers that he has no sons. The latter, however, refuses, because he is an old man. When the count comes, he asks who has taken him from the tomb and who has made him alive. The older man replies that he had a son who had been traveling in the world for a long time. The younger man, who was a beggar and had been beaten to death by the wicked, is now a pastor. He tells the old man that his son is the one who is to be buried in a castle, but he is not to be beaten. When he is beaten, the older man tells his son that he will not beat him until he is dead. He also tells that the younger brother is the son of a sorceress, and that the oldest brother will beat him to death if he continues to beat him. The next day, the old brother comes to the church, but the older brother does not beat the youngest brother to death. The eldest brother, who has not beaten him, beats him to the death, and he is executed. The second brother, a brother-in-law, is also executed and the brothers, brothers and sisters are sentenced to life imprisonment. The third brother and sister are executed, but they are not executed until they are dead.",hDE-EN,0.3455684870188003,0.1700984780662489,0.530638,0.5139878,0.5221802,-3.73464035987854,0.5643103862008585,-0.21609126,275-2,2.1382312772876344,0.9563650488853456,0.4042383137900957,0.4378819737741493,0.4322746971101403,4.0
2.0,1.0,2.0,1.0,277.0,2,8,"Four boys from a country without a moon, where darkness reigns at night, set out on a journey and arrive in a country where a luminous sphere hangs on an oak tree and emits a light at night. When they ask what it is, a farmer tells them that their mayor has bought this so-called moon and that he pours oil on it every day for a fee to keep it shining.
The boys decide to steal the moon and take it back to their country. There they also hang it on an oak tree and demand an appropriate fee from the community. As the boys grow old and realize that they will soon die, they decide one by one that each of them would like to take a quarter of the moon to his grave. In this way, the moon reaches the underworld, where its unfamiliar light awakens the dead. These become active again and begin to amuse themselves loudly. When St. Peter becomes aware of this noise, he calls together the heavenly hosts, believing that the dead are attacking.
Since there is no attack, St. Peter personally goes to the underworld, calms the dead and takes the moon to heaven, where he hangs it up.","A country where the night is always dark and the sky is turned like a black cloth. When the moon shines at night, four geese travel to another country, where there is a shining ball on an oak tree that shines as brightly as the sun. One day, when the sun is gone, the other day, in a carriage, the third day, on horseback, the fourth day, under a moon, a rope, and a ball. Each day, the geese come out of underground caves and get a thaler for each day. The second day, they get a fourth quarter and a quarter for each week. The fourth year, the first fourth, the sixth and seventh years, the seventh and nineteenth years. When they are old, they are sick, and they are to be buried in a tomb. The young and old rejoice in the light of the new lamp, and the dwarfs in the tomb get a quarter, which is not noticeable. The latter, when dying, gets the second quarter and the third quarter. They are even more sick after the death, and as one of them, he foresees his death, orders that a quarter of the Moon should be given to him. When he dies, the twelve-year-olds go to the tree and cut off a quarter that is to be laid in the saddle.",hDE-EN,0.4045977011494253,0.2160919540229884,0.5072688,0.5306084,0.51867616,-3.255643606185913,0.5595273002603974,-0.27363655,277-2,1.31997186989593,0.9501293897628784,0.3796140176746597,0.4264181239627306,0.4186174395813854,6.0
2.0,1.0,2.0,1.0,288.0,2,8,"The wolf is the stronger of the two and dominates the fox. The fox would like to be rid of him. The wolf forces the fox to get him food. He gets him a lamb and leaves. But the wolf is even hungrier and tries to get a lamb for himself. But he is so clumsy that the farmers notice and beat him. The wolf says to the fox that he has tricked him. The fox replied, ""'Why are you such a glutton!'"" The next day the fox has to get pancakes for the wolf. They go to the house together and the fox sneaks around the house to carefully get six pancakes from the plate. The wolf again doesn't have enough and wants to get more. But he again doesn't manage and the farmer's wife beats him again. The following day, the two go to the butcher. They jump through a window hatch into the cellar. The wolf eats a lot. The fox, on the other hand, eats little and keeps looking to see if he still fits through the window hatch. Suddenly the butcher comes, the red fox jumps out quickly, only the wolf gets stuck and is beaten to death by the butcher.","The wolf has the fox with it. The fox wants to eat the lamb, but the wolf is not satisfied. They go through the forest and the  Fox tells them to get the other lamb. The lamb eats the chicken, the mother screams, and the farmers come running. They beat the wolve, and he comes to them. They say, ""Rothfuchs, make me something to eat, or I will eat you."" They go to a farmer's house, where a man has slaughtered and salted meat. The farmers scoff, and they try to get him out of the house. The bear scoffs, but he finds six pancakes, which he brings to the wolves. They eat the pancakes. The wolves shout, and when they get out, they catch the chicken. They try to catch it, but it is the chicken that is eating it. When they are out, the chicken finds a man who has killed him. He calls out to the wild wolf and says, ""What did you imply to me, the peasants have beaten me,"" but the wild fox replies, ""Why are you such a nimmersatt?"" They go back to the countryside and the wild animals say that ""I know a peasant house where the woman bakes evening bread, so we want to get some of it."" The wild animals go around the house and the bear sneaks around until it finds out where the bowl is, and brings six of them down to eat it. He eats them and then runs off to eat them. On the third day, when they are outside together, the wild animal tries to get a piece of meat from the farmer, but does not see where the chicken is.",hDE-EN,0.5252525252525252,0.2626262626262626,0.54681134,0.5769054,0.5614554,-3.169872522354126,0.5976209913378675,-0.38984048,288-2,3.373633384282886,0.9752213954925536,0.350027270795644,0.4838216718488354,0.4615226050066368,6.0
2.0,1.0,2.0,1.0,314.0,2,8,"A peasant has seven sons and no daughter. Finally a daughter is born, but is sickly. The father sends his sons to fetch water for her, in the German version to be baptized, in the Greek version to take water from a healing spring. In their haste, they drop the jug in the well. When they do not return, their father thinks that they have gone off to play and curses them and so they turn into ravens.
When the sister is grown, she sets out in search of her brothers. She attempts to get help first from the sun, which is too hot, then the moon, which craves human flesh, and then the morning star. The star helps her by giving her a chicken bone (in the German) or a bat's foot (in the Greek) and tells her she will need it to save her brothers. She finds them on the Glass Mountain. In the Greek version, she opens it with the bat's foot, in the German, she has lost the bone, and chops off a finger to use as a key, (or she opens it with chicken bone). She goes into the mountain, where a dwarf tells her that her brothers will return. She takes some of their food and drink and leaves in the last cup a ring from home.
When her brothers return, she hides. They turn back into human form and ask who has been at their food. The youngest brother finds the ring, and hopes it is their sister, in which case they are saved. She emerges, and they return home.","A man has seven sons and one daughter. The father sends one of the boys to fetch water, but the other six go with him. Each wants to be the first to cook, and over them the crumb falls into the well. When the seventh one comes home, the father is frightened that the girl should be rude. He curses them to become ravens. When he hears a raven flying out of his head, he sees seven coal-black raves flying from them. The parents are so sad about the loss of their seven children that they comfort themselves with the little girl. They do not even know that they have siblings until a day when people say that they are to blame for their brothers' misfortune. She goes to her father and mother and asks if they had brothers and where they should have gone. When she hears the girl standing behind the throne, she believes in her brothers, and there is no rest for them. They all regain their human form, and they roast and kiss each other and come home happily. The girl goes to the sun, but it is too hot and terrifying, and the children turn cold and angry.",hDE-EN,0.4651162790697674,0.2325581395348837,0.5690564,0.54480815,0.55666834,-3.4048197269439697,0.570596600267767,-0.49800974,314-2,0.1287246300524948,0.9728336334228516,0.3044673013002843,0.4651804377261396,0.438394914988497,6.0
3.0,5.0,4.0,3.0,4.0,chatGPT_e2e,8,"A father had two sons. The dimwitted younger son, when asked by his father what he would like to learn to support himself, said he would like to learn how to shudder (as in, learn to have fear). A sexton told the father that he could teach the boy.  After teaching him to ring the church bell, he sent him one midnight to ring it and came after him, dressed as a ghost. The boy demanded an explanation. When the sexton did not answer, the boy, unafraid, pushed him down the stairs, breaking his leg.
His horrified father turned him out of house, so the boy set out to learn how to shudder. He complained whenever he could, ""If only I could shudder!""  One man advised him to stay the night beneath the gallows, where seven hanged men were still hanging.  He did so, and set a fire for the night.  When the hanged bodies shook in the wind, he thought they must be cold. He cut them down and sat them close to his fire, but they did not stir even when their clothing caught on fire. The boy, annoyed at their carelessness, hung them back up in the gallows.
After the incident at the gallows, he began traveling with a waggoner. When one night they arrived at an inn, the inn-keeper told him that if he wanted to know how to shudder, he should visit the haunted castle nearby.  If he could manage to stay there for three nights in a row, he could learn how to shudder, as well as win the king's daughter and all of the rich treasures of the castle. Many men had tried, but none had succeeded.
The boy accepted the challenge and went to the king. The king agreed, and told him that he may bring with him three non-living things into the castle. The boy asked for a fire, a lathe, and a cutting board with a knife.
The first night, as the boy sat in his room, two voices from the corner of the room moaned into the night, complaining about the cold. The boy, unafraid, claimed that the owners of the voices were stupid not to warm themselves with the fire. Suddenly, two black cats jumped out of the corner and, seeing the calm boy, proposed a card game. The boy tricked the cats and trapped them with the cutting board and knife. Black cats and dogs emerged from every patch of darkness in the room, and the boy fought and killed each of them with his knife. Then, from the darkness, a bed appeared. He lay down on it, preparing for sleep, but it began walking all over the castle. Still unafraid, the boy urged it to go faster. The bed turned upside down on him, but the boy, unfazed, just tossed the bed aside and slept next to the fire until morning.
As the boy settled in for his second night in the castle, half of a man fell down the chimney. The boy, again unafraid, shouted up the chimney that the other half was needed. The other half, hearing the boy, fell from the chimney and reunited with the rest. More men followed with human skulls and dead men's legs with which to play nine-pins. The amused boy shaped the skulls into better balls with his lathe and joined the men until midnight, when they vanished into thin air.
On his third and final night in the castle, the boy heard a strange noise. Six men entered his room, carrying a coffin. The boy, unafraid but distraught, believed the body to be his own dead cousin. As he tried to warm the body, it came back to life, and, confusedly, threatened to strangle him. The boy, angry at his ingratitude, closed the coffin on top of the man again. An old man hearing the noise came to see the boy. He visited with him, bragging that he could knock an anvil straight to the ground. The old man brought him to the basement and, while showing the boy his trick, the boy split the anvil and trapped the old man's beard in it, and then proceeded to beat the man with an iron rod. The man, desperate for mercy, showed the boy all of the treasures in the castle.
The following morning, the king told the boy that he could win his lovely daughter. The boy agreed, though upset that he had still not learned how to shudder.
After their wedding, the boy's continuing complaints ""If only I could shudder!"" annoyed his wife to no end. Reaching her wits' end, she sent for a bucketful of stream water, complete with gudgeons. She tossed the freezing water onto her husband while he was asleep. As he awoke, shuddering, he exclaimed that while he had finally learned to shudder, he still did not know what true fear was.","Once upon a time, an old king had a daughter who was the most beautiful maiden in the world. He announced that whoever could stay three nights in his old castle would have the princess as their wife. A poor young man decided to take the challenge and asked for a carving bench, a lathe, and a fire to be brought with him. As night fell, strange things started to happen, but the man used his tools to turn the objects into playful toys. He also defeated a group of cats and dogs that tried to attack him. On the fourth day, he was given the princess as his wife.",hDe,0.1664887940234792,0.0981856990394877,0.6321991,0.53951573,0.58219177,-3.8883965015411377,0.5514390705474627,-0.7817909,4-chatGPT_e2e,0.1793401002704571,0.9341881275177002,0.2003238752096242,0.4778064240026036,0.431559332537107,15.0
4.0,4.0,4.0,4.0,8.0,chatGPT_e2e,8,"A girl is set back by her mother compared to three brothers and has to cut peat every day with blunt tools. But an elf loves her and always hands her a sharp knife from the hill. The mother suspects that someone is helping her. She sends the brothers after her, who steal the knife from her, imitate her knocking sign and cut off the outstretched hand. The elf believes himself betrayed and does not show himself anymore.","The story is about a little girl who had three brothers who were favored by their mother. The girl was always mistreated and had to go out early every morning to dig peat for cooking and burning. She had a lover who was an elf and lived near her mother's house in a hill. Every time she passed by the hill, he would give her a magical knife to help her with her work. When her brothers found out, they took the knife from her and cut off the elf's hand with it. The elf disappeared and was never seen again.",hDe,0.4972375690607734,0.3204419889502762,0.7110527,0.7122808,0.7116662,-3.3068923950195312,0.5930388913936956,0.57417536,8-chatGPT_e2e,0.1763363877785283,0.9408366680145264,0.7995050026646575,0.8237242512752995,0.8196877098401923,16.0
4.0,5.0,4.0,5.0,17.0,chatGPT_e2e,8,"A wise King receives a covered dish every evening. A young servant is intrigued one night when he retrieves the King's dish and discovers a coiled white snake under the cover. The servant takes a small bite and discovers that he can now understand and communicate with animals.
Shortly afterwards the servant is accused of stealing the Queen's ring. He is given one day to prove his innocence or submit to punishment. After having given up, he sits awaiting his demise when he overhears a goose complaining about a ring stuck in her throat. The servant leaps up, grabs the goose and hurries to the kitchen, where the cook slits the goose's neck and reveals the missing gold ring. The King apologizes and offers the servant land and riches. The servant declines, accepting only a little gold and a horse on which to see the world.
On his journey to another town in another kingdom, the servant first encounters a number of animals in distress, including three fish out of water, ants at risk of being trodden upon, and starving raven fledglings in a nest. In each case the servant heeds the call for help, and in each case the grateful animals respond with ""I will remember and return the favour"".
In the next town, the servant learns that the King has announced that he wishes to marry off his daughter, but any suitor must agree to complete an arduous task to the end or be put to death. After one glimpse of the beautiful girl, the young man agrees. The King tosses a golden ring into the sea and tells the young man to retrieve it. He also adds that the young man must either bring the ring back, drown while getting the ring, or be drowned upon returning without it. However, the three fish appear, carrying a mussel with the King's ring inside.
Astonished, the King agrees to the marriage of his daughter to the servant. However, the princess sets him upon another task of refilling sacks of grain that she has spilled in the grass, because she has found out that he is not a noble and thus not her social equal. The young man is discouraged because he believes it impossible to gather all of the grain from the ground, and he lies down and falls asleep. When he wakes, he is surprised to find all the sacks are now refilled, with not one grain missing. The ant king had all of the ants working the entire night to fill them.
Still not satisfied, the princess sends the servant off on to bring her an apple from the Tree of Life. The servant does not know where the Tree of Life stood, but he sets off anyway. After a long journey, he encounters the three raven fledglings, who have flown to the end of the world, where the Tree stands, and retrieved the apple for him. The servant takes the apple to the princess and shares it with her, and the two are happily married.","Every day at lunchtime, a covered dish was placed on the king's table. After everyone had left, the king would eat from it alone and no one in the kingdom knew what was in it. One curious servant couldn't resist and took the dish to his room to uncover it. Inside was a white snake, which he ate and suddenly understood animal language. Later, when the queen's ring went missing, the servant was suspected and given until the next day to find the thief or be punished. He overheard a duck saying it had swallowed the ring and had it retrieved from the cook. Grateful for being cleared of suspicion, the king offered the servant anything he wanted, but he asked only for a horse and money to travel. Along the way, he helped some fish, ants, and baby birds, who promised to repay him. In a city, the princess challenged him to pick up every grain of rice before sunrise, which he accomplished with the help of the ants. Finally, the princess demanded an apple from the tree of life, which a raven brought to him. He married the princess and became king when her father died.",hDe,0.361344537815126,0.1988795518207283,0.66714776,0.6083348,0.6363853,-3.438865900039673,0.5708617808079895,0.3605761,17-chatGPT_e2e,1.4765007381644375,0.9627178907394408,0.6829485341804824,0.6805527207373696,0.6809520229778883,18.0
4.0,5.0,4.0,5.0,21.0,chatGPT_e2e,8,"A plague infests a village, and a wealthy gentleman's wife lies on her deathbed. She calls for her only daughter, and tells her to remain good and kind, as God would protect her. She then dies and is buried. The child visits her mother's grave every day to grieve and a year goes by. The gentleman marries another woman with two older daughters from a previous marriage. They have beautiful faces and fair skin, but their hearts are cruel and wicked. The stepsisters steal the girl's fine clothes and jewels and force her to wear rags. They banish her into the kitchen, and give her the nickname ""Aschenputtel"" (""Ashfool""). She is forced to do all kinds of hard work from dawn to dusk for the sisters. The cruel sisters do nothing but mock her and make her chores harder by creating messes. However, despite all of it, the girl remains good and kind, and regularly visits her mother's grave to cry and pray to God that she will see her circumstances improve.

One day the gentleman visits a fair, promising his stepdaughters gifts of luxury. The eldest asks for beautiful dresses, while the younger for pearls and diamonds. His own daughter merely begs for the first twig to knock his hat off on the way. The gentleman goes on his way, and acquires presents for his stepdaughters. While passing a forest he gets a hazel twig, and gives it to his daughter. She plants the twig over her mother's grave, waters it with her tears and over the years, it grows into a glowing hazel tree. The girl prays under it three times a day, and a white bird always comes to her as she prays. She tells her wishes to the bird, and every time the bird throws down to her what she has wished for.

The king decides to proclaim a festival that will last for three days and invites all the beautiful maidens in that country to attend so that the prince can select one of them for his bride. The two sisters are also invited, but when Aschenputtel begs them to allow her to go with them into the celebration, the stepmother refuses because she has no decent dress nor shoes to wear. When the girl insists, the woman throws a dish of lentils into the ashes for her to pick up, guaranteeing her permission to attend the festival if she can clean up the lentils in two hours. When the girl accomplished the task in less than an hour with the help of a flock of white doves that came when she sang a certain chant, the stepmother only redoubles the task and throws down even a greater quantity of lentils. When Aschenputtel is able to accomplish it in a greater speed, not wanting to spoil her daughters' chances, the stepmother hastens away with her husband and daughters to the celebration and leaves the crying stepdaughter behind.

The girl retreats to the graveyard and asks to be clothed in silver and gold. The white bird drops a gold and silver gown and silk shoes. She goes to the feast. The prince dances with her all the time, claiming her as his dance partner whenever a gentleman asks for her hand, and when sunset comes she asks to leave. The prince escorts her home, but she eludes him and jumps inside the estate's pigeon coop. The father came home ahead of time and the prince asks him to chop the pigeon coop down, but Aschenputtel has already escaped from the back, to the graveyard to the hazel tree to return her fine clothes. The father finds her asleep in the kitchen hearth, and suspects nothing. The next day, the girl appears in grander apparel. The prince again dances with her the whole day, and when dark came, the prince accompanies her home. However, she climbs a pear tree in the back garden to escape him. The prince calls her father who chops down the tree, wondering if it could be Aschenputtel, but Aschenputtel was already in the kitchen when the father arrives home. The third day, she appears dressed in grand finery, with slippers of gold. Now the prince is determined to keep her, and has the entire stairway smeared with pitch. Aschenputtel, in her haste to elude the prince, loses one of her golden slippers on that pitch. The prince picks the slipper and proclaims that he will marry the maiden whose foot fits the golden slipper.

The next morning, the prince goes to Aschenputtel's house and tries the slipper on the eldest stepsister. Since she will have no more need to go on foot when she will be queen, the sister was advised by her mother to cut off her toes to fit the slipper. While riding with the stepsister, the two magic doves from heaven tell the prince that blood drips from her foot. Appalled by her treachery, he goes back again and tries the slipper on the other stepsister. She cut off part of her heel to get her foot in the slipper, and again the prince is fooled. While riding with her to the king's castle, the doves alert him again about the blood on her foot. He comes back to inquire about another girl. The gentleman tells him that his dead wife left a ""dirty little Cinderella"" in the house, omitting to mention that she is his own daughter, and that she is too filthy to be seen, but the prince asks him to let her try on the slipper. Aschenputtel appears after washing clean her face and hands, and when she puts on the slipper, which fitted her like a glove, the prince recognizes her as the stranger with whom he has danced at the festival, even before trying it. To the stepmother and the two limping sisters horror, their merely servant-girl had win without any subterfuge. Both the parents and the two sisters would have killed Aschenputtel, but the prince put her before him on his horse and rode off to the palace. While passing the hazel tree the two magic doves from heaven declare Aschenputtel as the true bride of the prince, and remained on her shoulders, one on the left and the other on the right.","Once upon a time, there was a wealthy man who lived happily with his wife and their daughter. When the wife became terminally ill, she told her daughter to plant a tree on her grave and to shake it if she ever needed anything. After the wife passed away, the man remarried and his new wife had two daughters who were cruel to the daughter. They made her work in the kitchen and gave her an old dress to wear. When the king held a ball, the stepsisters went and left the daughter behind. With the help of two doves, she was able to attend the ball and dance with the prince. However, she had to leave before midnight and lost one of her golden slippers on the way out. The prince searched for the owner of the slipper and eventually found the daughter, who he married.",hDe,0.1840796019900497,0.1144278606965174,0.6358435,0.54861367,0.58901656,-3.844298839569092,0.560735725181294,-0.44600675,21-chatGPT_e2e,0.6321523329419046,0.921594500541687,0.3385074979159703,0.5226902410851835,0.4919931172236478,18.0
